0.000000	0.000279	0.000168	0.076322
0.000158	0.000197	0.000167	0.076413
0.000000	0.000179	0.000167	0.076507
0.000000	0.000173	0.000167	0.076603
0.000000	0.000165	0.000166	0.076702
0.000000	0.000148	0.000166	0.076803
0.000000	0.000138	0.000165	0.076905
0.000000	0.000131	0.000165	0.077010
0.000000	0.000120	0.000165	0.077116
0.000000	0.000092	0.000164	0.077224
0.000000	0.000091	0.000164	0.077334
0.030333	0.000092	0.000259	0.077294
0.002433	0.000304	0.000310	0.077266
0.000333	0.000440	0.000217	0.077249
0.002550	0.000294	0.000163	0.077241
0.001250	0.000248	0.000163	0.077241
0.000625	0.000210	0.000163	0.077249
0.000000	0.000174	0.000163	0.077265
0.000000	0.000138	0.000163	0.077286
0.000000	0.000110	0.000163	0.077314
0.000000	0.000093	0.000163	0.077348
0.000433	0.000068	0.000163	0.077386
0.000075	0.000053	0.000163	0.077430
0.000025	0.000049	0.000163	0.077478
0.000217	0.000044	0.000162	0.077531
0.000000	0.000036	0.000162	0.077588
0.000258	0.000030	0.000162	0.077649
0.000042	0.000028	0.000162	0.077714
0.000142	0.000026	0.000161	0.077782
0.001292	0.000024	0.000161	0.077854
0.036458	0.000027	0.000472	0.077437
0.000292	0.000123	0.000642	0.077056
0.000000	0.000225	0.000339	0.076706
0.000000	0.000204	0.000164	0.076385
0.000267	0.000097	0.000166	0.076090
0.001733	0.000050	0.000167	0.075819
0.005333	0.000037	0.000168	0.075569
0.000025	0.000056	0.000169	0.075339
0.000000	0.000039	0.000171	0.075128
0.000500	0.000033	0.000172	0.074935
0.002100	0.000029	0.000173	0.074759
0.002892	0.000031	0.000173	0.074598
0.000000	0.000044	0.000174	0.074451
0.004042	0.000047	0.000175	0.074319
0.000000	0.000043	0.000176	0.074200
0.000000	0.000045	0.000176	0.074093
0.000000	0.000032	0.000177	0.073999
0.000000	0.000026	0.000177	0.073915
0.000000	0.000024	0.000178	0.073843
0.000392	0.000023	0.000178	0.073781
0.000000	0.000022	0.000178	0.073728
0.000633	0.000021	0.000179	0.073685
0.001575	0.000020	0.000179	0.073651
0.012950	0.000020	0.000179	0.073625
0.018950	0.000022	0.000304	0.073405
0.015983	0.000198	0.000713	0.072652
0.014817	0.000762	0.001121	0.071397
0.004333	0.000895	0.000994	0.070087
0.000008	0.000895	0.000519	0.068866
0.000867	0.000470	0.000247	0.067725
0.000108	0.000289	0.000204	0.066658
0.005200	0.000194	0.000210	0.065657
0.008275	0.000343	0.000216	0.064717
0.000008	0.000370	0.000221	0.063835
0.001592	0.000402	0.000227	0.063007
0.048283	0.000375	0.001237	0.060653
0.052742	0.005621	0.003537	0.056399
0.022825	0.012407	0.004449	0.051468
0.003833	0.011394	0.002796	0.046588
0.000150	0.007698	0.000987	0.041970
0.001800	0.002583	0.000418	0.037546
0.000000	0.001325	0.000415	0.033325
0.015400	0.001063	0.000608	0.029076
0.005517	0.001511	0.000862	0.024842
0.002433	0.001992	0.000885	0.020786
0.048542	0.002878	0.003049	0.014867
0.117342	0.025827	0.025970	0.006640
0.014100	0.041273	0.039506	-0.001295
0.000000	0.013589	0.019297	-0.008845
0.000000	0.005174	0.003480	-0.015985
0.003625	0.002785	0.001572	-0.022638
0.004775	0.002194	0.001886	-0.028720
0.009008	0.002431	0.002335	-0.034354
0.003075	0.002194	0.002767	-0.039240
0.000000	0.001688	0.003062	-0.043437
0.000000	0.001359	0.003398	-0.046919
0.000217	0.000945	0.003775	-0.049689
0.011550	0.000761	0.004118	-0.051773
0.002592	0.001030	0.004412	-0.053222
0.001117	0.001334	0.004645	-0.054105
0.000000	0.000836	0.004813	-0.054497
0.001517	0.000664	0.004917	-0.054475
0.002583	0.000544	0.004961	-0.054110
0.007750	0.000552	0.004954	-0.053465
0.000842	0.000591	0.004904	-0.052597
0.001100	0.000561	0.004820	-0.051553
0.008100	0.000497	0.004711	-0.050372
0.000850	0.000504	0.004584	-0.049087
0.003317	0.000564	0.004445	-0.047724
0.001925	0.000532	0.004299	-0.046305
0.007542	0.000617	0.004149	-0.044846
0.000058	0.000577	0.003999	-0.043363
0.018733	0.000366	0.003949	-0.042012
0.048042	0.003140	0.006065	-0.043392
0.000000	0.007200	0.007118	-0.044257
0.000708	0.003115	0.004978	-0.044681
0.000550	0.002017	0.003810	-0.044735
0.002292	0.000886	0.003848	-0.044485
0.035458	0.007385	0.005182	-0.045904
0.089817	0.013082	0.017734	-0.050547
0.057550	0.034605	0.039898	-0.054716
0.078658	0.036884	0.060829	-0.058373
0.044642	0.041527	0.063368	-0.061533
0.035192	0.048532	0.047193	-0.064223
0.014025	0.034605	0.029511	-0.066443
0.068800	0.029963	0.034812	-0.068199
0.017042	0.047519	0.041532	-0.069573
0.066408	0.021354	0.041768	-0.070638
0.001042	0.032580	0.038051	-0.070715
0.000033	0.011479	0.018139	-0.070118
0.000000	0.005343	0.007533	-0.069020
0.000800	0.004313	0.007408	-0.067563
0.007958	0.003055	0.007240	-0.065964
0.005975	0.004566	0.007200	-0.064612
0.005925	0.002836	0.007210	-0.063370
0.045808	0.003916	0.009853	-0.065091
0.057417	0.018822	0.024660	-0.067132
0.019725	0.033593	0.033266	-0.068740
0.011283	0.019328	0.022112	-0.069993
0.012042	0.010888	0.012861	-0.070961
0.016700	0.007866	0.013179	-0.071704
0.040542	0.011310	0.023277	-0.072270
0.025292	0.025659	0.031100	-0.072700
0.010500	0.021607	0.023207	-0.073025
0.013500	0.011226	0.013868	-0.073271
0.004925	0.008694	0.011057	-0.073010
0.009483	0.007006	0.009773	-0.072670
0.014108	0.005917	0.009760	-0.072729
0.001042	0.007453	0.009582	-0.072068
0.000000	0.007453	0.008433	-0.070853
0.000000	0.005123	0.007795	-0.069262
0.000000	0.004895	0.007543	-0.067424
0.000000	0.003959	0.007238	-0.065432
0.000000	0.002481	0.006901	-0.063354
0.000000	0.002279	0.006554	-0.061235
0.000050	0.002102	0.006211	-0.059105
0.001750	0.001983	0.005879	-0.056986
0.002983	0.002827	0.005564	-0.054891
0.000000	0.002355	0.005267	-0.052830
0.000000	0.001908	0.004989	-0.050807
0.000000	0.001713	0.004730	-0.048827
0.000450	0.001469	0.004489	-0.046891
0.014033	0.001638	0.004265	-0.045000
0.011525	0.001806	0.004363	-0.043623
0.009517	0.003604	0.004722	-0.042740
0.012017	0.004338	0.005001	-0.042458
0.000650	0.004338	0.004666	-0.041912
0.001933	0.003773	0.003914	-0.041164
0.002875	0.002313	0.003634	-0.040352
0.002083	0.002152	0.003664	-0.039500
0.005367	0.001967	0.003770	-0.038821
0.000042	0.002000	0.003714	-0.037996
0.000783	0.001983	0.003414	-0.037060
0.000000	0.002245	0.003228	-0.036036
0.000000	0.003047	0.003150	-0.034947
0.000150	0.001519	0.003068	-0.033808
0.000000	0.001443	0.002982	-0.032633
0.000000	0.001275	0.002895	-0.031431
0.001958	0.001030	0.002808	-0.030212
0.000500	0.000996	0.002722	-0.028982
0.000183	0.001063	0.002637	-0.027747
0.000017	0.001080	0.002554	-0.026511
0.000125	0.001021	0.002474	-0.025277
0.001283	0.000844	0.002396	-0.024050
0.002642	0.000722	0.002320	-0.022830
0.000775	0.000728	0.002248	-0.021619
0.000142	0.000761	0.002178	-0.020420
0.000000	0.000759	0.002111	-0.019234
0.000000	0.000731	0.002046	-0.018060
0.000000	0.000695	0.001984	-0.016901
0.000000	0.000631	0.001925	-0.015756
0.000175	0.000637	0.001868	-0.014627
0.000217	0.000642	0.001813	-0.013512
0.000000	0.000628	0.001761	-0.012413
0.000008	0.000763	0.001711	-0.011329
0.000083	0.001165	0.001663	-0.010261
0.003950	0.001072	0.001617	-0.009208
0.000425	0.000626	0.001573	-0.008171
0.000000	0.000616	0.001531	-0.007149
0.000000	0.000591	0.001490	-0.006141
0.007517	0.000591	0.001451	-0.005149
0.007942	0.000612	0.001414	-0.004172
0.000417	0.000709	0.001378	-0.003209
0.000825	0.000903	0.001344	-0.002260
0.000000	0.001342	0.001310	-0.001326
0.000000	0.001055	0.001279	-0.000405
0.000000	0.000586	0.001248	0.000502
0.000000	0.000542	0.001219	0.001396
0.000000	0.000537	0.001190	0.002277
0.000000	0.000524	0.001163	0.003145
0.000000	0.000523	0.001137	0.004000
0.000000	0.000505	0.001112	0.004843
0.000000	0.000492	0.001087	0.005674
0.000000	0.000482	0.001064	0.006493
0.000000	0.000467	0.001041	0.007301
0.000000	0.000465	0.001019	0.008097
0.000000	0.000465	0.000998	0.008882
0.000717	0.000428	0.000978	0.009655
0.001100	0.000441	0.000958	0.010419
0.000117	0.000463	0.000939	0.011171
0.001192	0.000465	0.000921	0.011914
0.000975	0.000472	0.000903	0.012646
0.000000	0.000467	0.000886	0.013369
0.000600	0.000465	0.000869	0.014081
0.003292	0.000457	0.000853	0.014785
0.000608	0.000446	0.000838	0.015479
0.000000	0.000438	0.000823	0.016164
0.000000	0.000422	0.000808	0.016840
0.000000	0.000444	0.000794	0.017507
0.000000	0.000430	0.000780	0.018166
0.000000	0.000428	0.000767	0.018816
0.000000	0.000419	0.000754	0.019459
0.000000	0.000410	0.000741	0.020093
0.000000	0.000410	0.000729	0.020719
0.000000	0.001696	0.000717	0.021338
0.000000	0.000446	0.000705	0.021949
0.000000	0.000478	0.000694	0.022552
0.000000	0.000483	0.000683	0.023148
0.005950	0.000466	0.000673	0.023737
0.000575	0.000439	0.000662	0.024319
0.001883	0.000445	0.000652	0.024895
0.000000	0.000446	0.000643	0.025463
0.002350	0.000438	0.000633	0.026025
0.001208	0.000417	0.000624	0.026580
0.000267	0.000363	0.000615	0.027129
0.000000	0.000338	0.000606	0.027672
0.000000	0.000302	0.000597	0.028208
0.000000	0.000276	0.000589	0.028739
0.000000	0.000262	0.000581	0.029264
0.000000	0.000254	0.000573	0.029782
0.000000	0.000215	0.000565	0.030296
0.000000	0.000234	0.000558	0.030803
0.000000	0.000230	0.000550	0.031305
0.000000	0.000215	0.000543	0.031802
0.000408	0.000204	0.000536	0.032293
0.001417	0.000208	0.000529	0.032779
0.000125	0.000193	0.000523	0.033260
0.000000	0.000191	0.000516	0.033736
0.000000	0.000181	0.000510	0.034207
0.000000	0.000180	0.000504	0.034674
0.000000	0.000179	0.000497	0.035135
0.000000	0.000167	0.000491	0.035592
0.000000	0.000162	0.000486	0.036044
0.000000	0.000165	0.000480	0.036492
0.000000	0.000204	0.000474	0.036935
0.000000	0.000192	0.000469	0.037374
0.000000	0.000193	0.000463	0.037808
0.000000	0.000225	0.000458	0.038239
0.000000	0.000223	0.000453	0.038665
0.000067	0.000228	0.000448	0.039087
0.000000	0.000230	0.000443	0.039505
0.000000	0.000248	0.000438	0.039919
0.000000	0.000244	0.000434	0.040329
0.000000	0.000256	0.000429	0.040736
0.000000	0.000272	0.000424	0.041139
0.000000	0.000272	0.000420	0.041537
0.000000	0.000272	0.000416	0.041933
0.000000	0.000266	0.000411	0.042324
0.000000	0.000269	0.000407	0.042713
0.000275	0.000256	0.000403	0.043097
0.003233	0.000199	0.000399	0.043479
0.000900	0.000193	0.000395	0.043856
0.000050	0.000194	0.000391	0.044231
0.000150	0.000206	0.000387	0.044602
0.000792	0.000208	0.000384	0.044970
0.001142	0.000202	0.000380	0.045335
0.000500	0.000194	0.000376	0.045697
0.000133	0.000193	0.000373	0.046056
0.000025	0.000193	0.000369	0.046412
0.000725	0.000189	0.000366	0.046764
0.000525	0.000185	0.000363	0.047114
0.000342	0.000177	0.000359	0.047461
0.000308	0.007774	0.000356	0.047805
0.000000	0.007788	0.000353	0.048146
0.001125	0.000187	0.000350	0.048485
0.000200	0.000188	0.000347	0.048821
0.000292	0.000181	0.000344	0.049154
0.000525	0.000176	0.000341	0.049484
0.001158	0.000176	0.000338	0.049812
0.000283	0.000169	0.000335	0.050137
0.001067	0.000157	0.000332	0.050460
0.000808	0.000161	0.000329	0.050780
0.000958	0.000162	0.000327	0.051098
0.001858	0.000162	0.000324	0.051413
0.000233	0.000002	0.000321	0.051726
0.000625	0.000002	0.000319	0.052036
0.000192	0.000002	0.000316	0.052344
0.000000	0.000165	0.000313	0.052650
0.000000	0.000165	0.000311	0.052954
0.000000	0.000172	0.000308	0.053255
0.001042	0.000176	0.000306	0.053554
0.000942	0.000181	0.000304	0.053851
0.003942	0.000185	0.000301	0.054146
0.000633	0.000189	0.000299	0.054439
0.000192	0.000201	0.000297	0.054729
0.000000	0.000198	0.000295	0.055018
0.000000	0.000202	0.000292	0.055304
0.000000	0.000198	0.000290	0.055589
0.000000	0.000192	0.000288	0.055871
0.000858	0.000178	0.000286	0.056152
0.000267	0.000169	0.000284	0.056430
0.001933	0.000169	0.000282	0.056707
0.009550	0.000169	0.000362	0.056823
0.003025	0.000183	0.000472	0.056836
0.000075	0.000223	0.000427	0.056880
0.000000	0.000222	0.000315	0.056941
0.000000	0.000229	0.000277	0.057016
0.000000	0.000297	0.000276	0.057101
0.000000	0.000250	0.000276	0.057196
0.000000	0.000385	0.000275	0.057299
0.000000	0.000425	0.000274	0.057409
0.000242	0.000405	0.000274	0.057527
0.000542	0.000407	0.000273	0.057652
0.000708	0.000417	0.000272	0.057783
0.001783	0.000427	0.000271	0.057919
0.004767	0.000423	0.000270	0.058060
0.000392	0.000424	0.000269	0.058207
0.000000	0.000432	0.000268	0.058357
0.001067	0.000423	0.000267	0.058512
0.006633	0.000430	0.000266	0.058671
0.001025	0.000384	0.000265	0.058833
0.002583	0.000418	0.000264	0.058999
0.001425	0.000495	0.000263	0.059167
0.000467	0.000574	0.000262	0.059339
0.002967	0.000607	0.000261	0.059513
0.000000	0.000556	0.000259	0.059690
0.000000	0.000451	0.000258	0.059868
0.000308	0.000443	0.000257	0.060049
0.007475	0.000473	0.000356	0.060048
0.000000	0.000549	0.000409	0.060072
0.000000	0.000665	0.000311	0.060113
0.000592	0.000886	0.000255	0.060167
0.000400	0.000782	0.000254	0.060231
0.000017	0.000724	0.000254	0.060304
0.002100	0.000561	0.000254	0.060385
0.000508	0.000452	0.000253	0.060473
0.006108	0.000365	0.000253	0.060569
0.000042	0.000381	0.000252	0.060671
0.001667	0.000323	0.000251	0.060779
0.000192	0.000281	0.000251	0.060892
0.000000	0.000318	0.000250	0.061011
0.001525	0.000319	0.000249	0.061134
0.000042	0.000316	0.000249	0.061263
0.014658	0.000307	0.000270	0.061354
0.001225	0.000408	0.000282	0.061455
0.000750	0.000529	0.000259	0.061562
0.004000	0.000533	0.000290	0.061596
0.000050	0.000541	0.000314	0.061644
0.000758	0.000671	0.000270	0.061703
0.001192	0.000598	0.000245	0.061771
0.000175	0.000511	0.000244	0.061848
0.005192	0.000490	0.000244	0.061932
0.000300	0.000489	0.000243	0.062022
0.001992	0.000552	0.000243	0.062119
0.013008	0.000511	0.000418	0.061906
0.015208	0.000662	0.000871	0.061089
0.001942	0.001562	0.000924	0.060319
0.000000	0.002026	0.000496	0.059629
0.000000	0.001443	0.000270	0.059002
0.000000	0.001165	0.000258	0.058427
0.000000	0.000971	0.000262	0.057899
0.000000	0.000770	0.000266	0.057413
0.000000	0.000681	0.000270	0.056966
0.000000	0.000640	0.000273	0.056555
0.000125	0.000333	0.000276	0.056178
0.001700	0.000280	0.000279	0.055834
0.000000	0.000266	0.000282	0.055520
0.000342	0.000266	0.000285	0.055235
0.021733	0.000249	0.000312	0.054928
0.003142	0.000468	0.000370	0.054571
0.000000	0.000497	0.000372	0.054258
0.000000	0.000503	0.000318	0.053977
0.000000	0.000407	0.000296	0.053725
0.000225	0.000338	0.000299	0.053499
0.000000	0.000311	0.000301	0.053297
0.000000	0.000358	0.000302	0.053120
0.000000	0.000311	0.000304	0.052964
0.000025	0.000358	0.000305	0.052830
0.000642	0.000241	0.000306	0.052716
0.000000	0.000231	0.000307	0.052620
0.000000	0.000182	0.000308	0.052542
0.000033	0.000132	0.000309	0.052482
0.003483	0.000109	0.000310	0.052437
0.002267	0.000093	0.000310	0.052408
0.000267	0.000103	0.000311	0.052393
0.000942	0.000093	0.000311	0.052391
0.000000	0.000084	0.000311	0.052403
0.000208	0.000078	0.000311	0.052426
0.001950	0.000067	0.000311	0.052462
0.000667	0.000057	0.000311	0.052508
0.000000	0.000047	0.000310	0.052565
0.000025	0.000048	0.000310	0.052632
0.000192	0.000046	0.000309	0.052708
0.000000	0.000040	0.000309	0.052793
0.000000	0.000036	0.000308	0.052886
0.000000	0.000036	0.000308	0.052987
0.000558	0.000036	0.000307	0.053095
0.000750	0.000038	0.000306	0.053211
0.004208	0.000035	0.000305	0.053333
0.000000	0.000040	0.000304	0.053462
0.000000	0.000049	0.000303	0.053596
0.000083	0.000047	0.000302	0.053736
0.000000	0.000040	0.000301	0.053882
0.000000	0.000041	0.000300	0.054032
0.000000	0.000038	0.000299	0.054187
0.000000	0.000034	0.000298	0.054347
0.000050	0.000029	0.000297	0.054511
0.000042	0.000028	0.000295	0.054678
0.011075	0.000029	0.000294	0.054849
0.000000	0.000034	0.000293	0.055024
0.000000	0.000040	0.000292	0.055202
0.000000	0.000036	0.000290	0.055383
0.000000	0.000033	0.000289	0.055567
0.000650	0.000029	0.000287	0.055753
0.016408	0.000029	0.000286	0.055942
0.004767	0.000041	0.000285	0.056133
0.000000	0.000049	0.000283	0.056327
0.000000	0.000046	0.000282	0.056522
0.000000	0.000046	0.000281	0.056719
0.000000	0.000041	0.000279	0.056918
0.001508	0.000040	0.000278	0.057118
0.000000	0.000037	0.000276	0.057320
0.000000	0.000042	0.000275	0.057523
0.000242	0.000069	0.000273	0.057728
0.000317	0.000057	0.000272	0.057933
0.003808	0.000054	0.000271	0.058140
0.006333	0.000056	0.000269	0.058348
0.027033	0.000087	0.000562	0.058003
0.002917	0.001224	0.000751	0.057680
0.010408	0.001789	0.000701	0.056996
0.008375	0.001165	0.000798	0.056082
0.000325	0.001367	0.000664	0.055280
0.000050	0.001055	0.000380	0.054555
0.011442	0.000703	0.000452	0.053565
0.001550	0.000962	0.000565	0.052652
0.000000	0.000903	0.000422	0.051820
0.000008	0.000584	0.000320	0.051052
0.003758	0.000440	0.000316	0.050341
0.004092	0.000393	0.000323	0.049685
0.010400	0.000338	0.000454	0.048814
0.012608	0.000703	0.000854	0.047476
0.000000	0.001232	0.000915	0.046293
0.000000	0.000780	0.000538	0.045195
0.000000	0.000401	0.000366	0.044179
0.028408	0.000296	0.000836	0.042513
0.013567	0.002380	0.001450	0.040439
0.031000	0.002600	0.002209	0.037175
0.025075	0.007706	0.003115	0.033056
0.000000	0.010888	0.002491	0.029161
0.000008	0.002971	0.001055	0.025495
0.000117	0.001604	0.000576	0.022060
0.000000	0.001207	0.000633	0.018856
0.006675	0.000895	0.000691	0.015882
0.000692	0.001604	0.000750	0.013132
0.000000	0.003883	0.000810	0.010599
0.016675	0.001351	0.000928	0.008142
0.000000	0.002642	0.001020	0.005928
0.001592	0.001224	0.001021	0.003920
0.000667	0.000945	0.001045	0.002113
0.000000	0.000852	0.001100	0.000499
0.000000	0.000731	0.001151	-0.000929
0.000792	0.000604	0.001200	-0.002181
0.000067	0.000507	0.001244	-0.003265
0.000325	0.000501	0.001284	-0.004192
0.010075	0.000540	0.001320	-0.004970
0.007683	0.000771	0.001352	-0.005611
0.000000	0.001578	0.001379	-0.006122
0.000000	0.000937	0.001401	-0.006514
0.000342	0.000662	0.001419	-0.006796
0.012133	0.000542	0.001433	-0.006976
0.002050	0.000647	0.001443	-0.007064
0.001717	0.000811	0.001449	-0.007066
0.009700	0.000704	0.001669	-0.007347
0.000000	0.000769	0.001791	-0.007507
0.000000	0.000638	0.001586	-0.007561
0.001867	0.000550	0.001469	-0.007523
0.008150	0.000507	0.001529	-0.007501
0.034467	0.000619	0.002862	-0.009329
0.065967	0.008525	0.007149	-0.014017
0.017025	0.021945	0.009096	-0.019000
0.023992	0.014011	0.007822	-0.024493
0.012700	0.009116	0.007243	-0.029959
0.002342	0.006220	0.005472	-0.034706
0.011608	0.008111	0.004275	-0.039388
0.019433	0.004634	0.007040	-0.044125
0.006108	0.010297	0.008287	-0.048433
0.003858	0.008297	0.005839	-0.052032
0.042533	0.006499	0.012794	-0.055971
0.000000	0.012745	0.017488	-0.058897
0.004150	0.005537	0.009933	-0.061014
0.000117	0.002895	0.005715	-0.062244
0.000783	0.002355	0.005933	-0.062750
0.001192	0.002448	0.006069	-0.062682
0.000000	0.002220	0.006140	-0.062158
0.000000	0.002034	0.006122	-0.061277
0.004808	0.001308	0.006035	-0.060123
0.012150	0.001283	0.006197	-0.059384
0.000133	0.001663	0.006214	-0.058237
0.000000	0.001848	0.005780	-0.056874
0.000000	0.001654	0.005447	-0.055376
0.004425	0.001131	0.005257	-0.053785
0.004808	0.000987	0.005075	-0.052167
0.004542	0.001080	0.005055	-0.050799
0.006133	0.001291	0.005205	-0.049759
0.014250	0.001848	0.005646	-0.049579
0.013792	0.002777	0.006143	-0.050006
0.000817	0.007799	0.005685	-0.049928
0.000267	0.004608	0.004754	-0.049472
0.001033	0.001916	0.004401	-0.048735
0.003525	0.001418	0.004395	-0.047869
0.001058	0.001266	0.004343	-0.046834
0.000375	0.003241	0.004200	-0.045671
0.000025	0.002709	0.004058	-0.044414
0.000083	0.011251	0.003936	-0.043088
0.000000	0.001038	0.003809	-0.041714
0.000000	0.000937	0.003680	-0.040307
0.000000	0.000878	0.003551	-0.038880
0.000000	0.002009	0.003424	-0.037443
0.000000	0.000852	0.003300	-0.036002
0.000017	0.001747	0.003179	-0.034564
0.004258	0.000798	0.003062	-0.033133
0.002558	0.000796	0.002950	-0.031713
0.008933	0.000762	0.002916	-0.030482
0.001633	0.000869	0.002885	-0.029258
0.000050	0.000937	0.002741	-0.028006
0.000517	0.000886	0.002588	-0.026753
0.001275	0.000861	0.002490	-0.025502
0.000000	0.000825	0.002411	-0.024257
0.000000	0.000797	0.002334	-0.023020
0.000000	0.000776	0.002260	-0.021795
0.000000	0.000755	0.002189	-0.020581
0.000183	0.000727	0.002120	-0.019381
0.000550	0.000603	0.002055	-0.018195
0.000050	0.000554	0.001992	-0.017024
0.000158	0.000536	0.001932	-0.015869
0.000525	0.000524	0.001874	-0.014729
0.000525	0.000523	0.001819	-0.013605
0.000108	0.000516	0.001766	-0.012497
0.000350	0.000487	0.001715	-0.011406
0.004133	0.000524	0.001667	-0.010330
0.000658	0.000539	0.001620	-0.009270
0.000000	0.000550	0.001576	-0.008227
0.000017	0.000528	0.001533	-0.007199
0.000000	0.000514	0.001492	-0.006186
0.000000	0.000521	0.001453	-0.005189
0.000000	0.000501	0.001415	-0.004207
0.033742	0.000502	0.002118	-0.004419
0.002317	0.001696	0.002569	-0.004599
0.006150	0.001562	0.002078	-0.004955
0.000000	0.001182	0.001703	-0.005161
0.000000	0.000945	0.001485	-0.005243
0.000000	0.000815	0.001383	-0.005218
0.000000	0.000690	0.001385	-0.005103
0.000000	0.000643	0.001384	-0.004910
0.000000	0.000606	0.001379	-0.004650
0.001608	0.000567	0.001372	-0.004332
0.000792	0.000552	0.001363	-0.003963
0.000000	0.000572	0.001351	-0.003550
0.000000	0.000553	0.001338	-0.003097
0.000000	0.000539	0.001324	-0.002611
0.000025	0.000524	0.001308	-0.002095
